EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 24-04-2018
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 RR   : precipitation amount in 0.1 mm
23-27 Q_RR : Quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station IRELAND, WATERFORD (TYCOR) (STAID: 1760).
Blended and updated with sources: 107762 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   RR, Q_RR
107762,19820617,-9999,    9
107762,19820618,-9999,    9
107762,19820619,-9999,    9
107762,19820620,-9999,    9
107762,19820621,-9999,    9
107762,19820622,-9999,    9
107762,19820623,-9999,    9
107762,19820624,-9999,    9
107762,19820625,-9999,    9
107762,19820626,-9999,    9
107762,19820627,-9999,    9
107762,19820628,-9999,    9
107762,19820629,-9999,    9
107762,19820630,-9999,    9
107762,19820701,    1,    0
107762,19820702,   13,    0
107762,19820703,    1,    0
107762,19820704,   10,    0
107762,19820705,    0,    0
107762,19820706,    1,    0
107762,19820707,    0,    0
107762,19820708,   17,    0
107762,19820709,    2,    0
107762,19820710,   33,    0
107762,19820711,    4,    0
107762,19820712,    1,    0
107762,19820713,   49,    0
107762,19820714,    1,    0
107762,19820715,    0,    0
107762,19820716,    0,    0
107762,19820717,    4,    0
107762,19820718,    0,    0
107762,19820719,    0,    0
107762,19820720,    0,    0
107762,19820721,    0,    0
107762,19820722,    0,    0
107762,19820723,    0,    0
107762,19820724,    0,    0
107762,19820725,    0,    0
107762,19820726,    0,    0
107762,19820727,    0,    0
107762,19820728,    0,    0
107762,19820729,    0,    0
107762,19820730,    0,    0
107762,19820731,-9999,    9
107762,19820801,    0,    0
107762,19820802,    0,    0
107762,19820803,   26,    0
107762,19820804,  175,    0
107762,19820805,    1,    0
107762,19820806,    0,    0
107762,19820807,    0,    0
107762,19820808,   13,    0
107762,19820809,    2,    0
107762,19820810,   31,    0
107762,19820811,    5,    0
107762,19820812,   20,    0
107762,19820813,    0,    0
107762,19820814,  139,    0
107762,19820815,   48,    0
107762,19820816,   41,    0
107762,19820817,   29,    0
107762,19820818,    3,    0
107762,19820819,    6,    0
107762,19820820,    0,    0
107762,19820821,    4,    0
107762,19820822,    0,    0
107762,19820823,   22,    0
107762,19820824,    0,    0
107762,19820825,    0,    0
107762,19820826,    4,    0
107762,19820827,   36,    0
107762,19820828,   35,    0
107762,19820829,    2,    0
107762,19820830,    4,    0
107762,19820831,    5,    0
107762,19820901,    0,    0
107762,19820902,    1,    0
107762,19820903,    0,    0
107762,19820904,   14,    0
107762,19820905,   60,    0
107762,19820906,    1,    0
107762,19820907,    0,    0
107762,19820908,    6,    0
107762,19820909,    0,    0
107762,19820910,   23,    0
107762,19820911,    5,    0
107762,19820912,    0,    0
107762,19820913,    0,    0
107762,19820914,    0,    0
107762,19820915,    0,    0
107762,19820916,    1,    0
107762,19820917,    0,    0
107762,19820918,   55,    0
107762,19820919,  182,    0
107762,19820920,  100,    0
107762,19820921,    8,    0
107762,19820922,   14,    0
107762,19820923,  200,    0
107762,19820924,  130,    0
107762,19820925,  182,    0
107762,19820926,   74,    0
107762,19820927,  100,    0
107762,19820928,-9999,    9
107762,19820929,    0,    0
107762,19820930,  262,    0
107762,19821001,   45,    0
107762,19821002,    4,    0
107762,19821003,  150,    0
107762,19821004,   15,    0
107762,19821005,   13,    0
107762,19821006,    0,    0
107762,19821007,    3,    0
107762,19821008,    3,    0
107762,19821009,    2,    0
107762,19821010,   50,    0
107762,19821011,   40,    0
107762,19821012,   82,    0
107762,19821013,   90,    0
107762,19821014,    2,    0
107762,19821015,   12,    0
107762,19821016,  170,    0
107762,19821017,   20,    0
107762,19821018,   10,    0
107762,19821019,   33,    0
107762,19821020,    9,    0
107762,19821021,   40,    0
107762,19821022,    8,    0
107762,19821023,   33,    0
107762,19821024,    4,    0
107762,19821025,   30,    0
107762,19821026,    2,    0
107762,19821027,    1,    0
107762,19821028,    1,    0
107762,19821029,  205,    0
107762,19821030,   60,    0
107762,19821031,  155,    0
107762,19821101,    5,    0
107762,19821102,   82,    0
107762,19821103,   69,    0
107762,19821104,   67,    0
107762,19821105,  129,    0
107762,19821106,  216,    0
107762,19821107,  279,    0
107762,19821108,   20,    0
107762,19821109,   22,    0
107762,19821110,-9999,    9
107762,19821111,-9999,    9
107762,19821112,    0,    0
107762,19821113,    2,    0
107762,19821114,    2,    0
107762,19821115,    2,    0
107762,19821116,    0,    0
107762,19821117,   13,    0
107762,19821118,    3,    0
107762,19821119,   15,    0
107762,19821120,  230,    0
107762,19821121,-9999,    9
107762,19821122,-9999,    9
107762,19821123,   87,    0
107762,19821124,    6,    0
107762,19821125,    0,    0
107762,19821126,    0,    0
107762,19821127,    0,    0
107762,19821128,    0,    0
107762,19821129,    0,    0
107762,19821130,    0,    0
107762,19821201,    0,    0
107762,19821202,    0,    0
107762,19821203,  102,    0
107762,19821204,   91,    0
107762,19821205,    2,    0
107762,19821206,   80,    0
107762,19821207,    6,    0
107762,19821208,   10,    0
107762,19821209,   51,    0
107762,19821210,   32,    0
107762,19821211,   73,    0
107762,19821212,   22,    0
107762,19821213,   65,    0
107762,19821214,   18,    0
107762,19821215,    2,    0
107762,19821216,    0,    0
107762,19821217,    0,    0
107762,19821218,  120,    0
107762,19821219,   50,    0
107762,19821220,   12,    0
107762,19821221,    0,    0
107762,19821222,   25,    0
107762,19821223,   24,    0
107762,19821224,    2,    0
107762,19821225,    5,    0
107762,19821226,    5,    0
107762,19821227,    0,    0
107762,19821228,    6,    0
107762,19821229,    1,    0
107762,19821230,    1,    0
107762,19821231,   91,    0
107762,19830101,   28,    0
107762,19830102,   66,    0
107762,19830103,   65,    0
107762,19830104,   90,    0
107762,19830105,   27,    0
107762,19830106,   14,    0
107762,19830107,   19,    0
107762,19830108,   35,    0
107762,19830109,    4,    0
107762,19830110,    8,    0
107762,19830111,   27,    0
107762,19830112,  110,    0
107762,19830113,   13,    0
107762,19830114,    4,    0
107762,19830115,    0,    0
107762,19830116,    1,    0
107762,19830117,    0,    0
107762,19830118,    0,    0
107762,19830119,    0,    0
107762,19830120,    0,    0
107762,19830121,    0,    0
107762,19830122,    0,    0
107762,19830123,  140,    0
107762,19830124,    2,    0
107762,19830125,    2,    0
107762,19830126,   10,    0
107762,19830127,    3,    0
107762,19830128,    0,    0
107762,19830129,   23,    0
107762,19830130,  135,    0
107762,19830131,   22,    0
107762,19830201,    6,    0
107762,19830202,    1,    0
107762,19830203,    0,    0
107762,19830204,   20,    0
107762,19830205,    2,    0
107762,19830206,    0,    0
107762,19830207,    1,    0
107762,19830208,    0,    0
107762,19830209,   34,    0
107762,19830210,    0,    0
107762,19830211,    0,    0
107762,19830212,    0,    0
107762,19830213,    1,    0
107762,19830214,    0,    0
107762,19830215,    1,    0
107762,19830216,    0,    0
107762,19830217,    0,    0
107762,19830218,    0,    0
107762,19830219,  262,    0
107762,19830220,  167,    0
107762,19830221,    4,    0
107762,19830222,   15,    0
107762,19830223,   25,    0
107762,19830224,    3,    0
107762,19830225,  126,    0
107762,19830226,   82,    0
107762,19830227,    5,    0
107762,19830228,    4,    0
107762,19830301,-9999,    9
107762,19830302,-9999,    9
107762,19830303,-9999,    9
107762,19830304,-9999,    9
107762,19830305,-9999,    9
107762,19830306,-9999,    9
107762,19830307,-9999,    9
107762,19830308,-9999,    9
107762,19830309,-9999,    9
107762,19830310,-9999,    9
107762,19830311,-9999,    9
107762,19830312,-9999,    9
107762,19830313,-9999,    9
107762,19830314,-9999,    9
107762,19830315,-9999,    9
107762,19830316,-9999,    9
107762,19830317,-9999,    9
107762,19830318,-9999,    9
107762,19830319,-9999,    9
107762,19830320,-9999,    9
107762,19830321,-9999,    9
107762,19830322,-9999,    9
107762,19830323,-9999,    9
107762,19830324,-9999,    9
107762,19830325,-9999,    9
107762,19830326,-9999,    9
107762,19830327,-9999,    9
107762,19830328,-9999,    9
107762,19830329,-9999,    9
107762,19830330,-9999,    9
107762,19830331,-9999,    9
107762,19830401,    0,    0
107762,19830402,    0,    0
107762,19830403,    0,    0
107762,19830404,   23,    0
107762,19830405,   13,    0
107762,19830406,   25,    0
107762,19830407,-9999,    9
107762,19830408,-9999,    9
107762,19830409,-9999,    9
107762,19830410,-9999,    9
107762,19830411,    0,    0
107762,19830412,    2,    0
107762,19830413,    2,    0
107762,19830414,   10,    0
107762,19830415,    0,    0
107762,19830416,    3,    0
107762,19830417,    5,    0
107762,19830418,   12,    0
107762,19830419,    0,    0
107762,19830420,    0,    0
107762,19830421,   90,    0
107762,19830422,  197,    0
107762,19830423,    0,    0
107762,19830424,  115,    0
107762,19830425,   37,    0
107762,19830426,   31,    0
107762,19830427,    0,    0
107762,19830428,   80,    0
107762,19830429,-9999,    9
107762,19830430,-9999,    9
107762,19830501,   23,    0
107762,19830502,  149,    0
107762,19830503,    9,    0
107762,19830504,   91,    0
107762,19830505,  132,    0
107762,19830506,   25,    0
107762,19830507,-9999,    9
107762,19830508,-9999,    9
107762,19830509,-9999,    9
107762,19830510,   71,    0
107762,19830511,   29,    0
107762,19830512,   24,    0
107762,19830513,    0,    0
107762,19830514,   53,    0
107762,19830515,   71,    0
107762,19830516,  114,    0
107762,19830517,  143,    0
107762,19830518,   15,    0
107762,19830519,  135,    0
107762,19830520,    2,    0
107762,19830521,    0,    0
107762,19830522,    0,    0
107762,19830523,   15,    0
107762,19830524,    0,    0
107762,19830525,    0,    0
107762,19830526,    0,    0
107762,19830527,    0,    0
107762,19830528,    0,    0
107762,19830529,    0,    0
107762,19830530,   73,    0
107762,19830531,   34,    0
107762,19830601,   30,    0
107762,19830602,  163,    0
107762,19830603,    4,    0
107762,19830604,    0,    0
107762,19830605,    0,    0
107762,19830606,    0,    0
107762,19830607,    0,    0
107762,19830608,    7,    0
107762,19830609,    0,    0
107762,19830610,  184,    0
107762,19830611,   16,    0
107762,19830612,   34,    0
107762,19830613,   49,    0
107762,19830614,    0,    0
107762,19830615,   67,    0
107762,19830616,    2,    0
107762,19830617,    0,    0
107762,19830618,    0,    0
107762,19830619,    0,    0
107762,19830620,    0,    0
107762,19830621,    0,    0
107762,19830622,    0,    0
107762,19830623,    0,    0
107762,19830624,    0,    0
107762,19830625,    0,    0
107762,19830626,    0,    0
107762,19830627,    0,    0
107762,19830628,    0,    0
107762,19830629,    3,    0
107762,19830630,    0,    0
107762,19830701,    9,    0
107762,19830702,    0,    0
107762,19830703,    0,    0
107762,19830704,    0,    0
107762,19830705,    0,    0
107762,19830706,    0,    0
107762,19830707,    0,    0
107762,19830708,    0,    0
107762,19830709,    0,    0
107762,19830710,    0,    0
107762,19830711,   23,    0
107762,19830712,    0,    0
107762,19830713,    0,    0
107762,19830714,    0,    0
107762,19830715,    0,    0
107762,19830716,    0,    0
107762,19830717,   22,    0
107762,19830718,   14,    0
107762,19830719,    0,    0
107762,19830720,    0,    0
107762,19830721,    0,    0
107762,19830722,    7,    0
107762,19830723,   62,    0
107762,19830724,  201,    0
107762,19830725,   36,    0
107762,19830726,    2,    0
107762,19830727,    0,    0
107762,19830728,    0,    0
107762,19830729,    0,    0
107762,19830730,    0,    0
107762,19830731,    7,    0
107762,19830801,    0,    0
107762,19830802,    0,    0
107762,19830803,    0,    0
107762,19830804,    0,    0
107762,19830805,    0,    0
107762,19830806,    0,    0
107762,19830807,    0,    0
107762,19830808,    0,    0
107762,19830809,    0,    0
107762,19830810,    0,    0
107762,19830811,    0,    0
107762,19830812,    0,    0
107762,19830813,    0,    0
107762,19830814,    0,    0
107762,19830815,    0,    0
107762,19830816,    0,    0
107762,19830817,    0,    0
107762,19830818,    0,    0
107762,19830819,    0,    0
107762,19830820,    0,    0
107762,19830821,    0,    0
107762,19830822,    0,    0
107762,19830823,    0,    0
107762,19830824,    0,    0
107762,19830825,    0,    0
107762,19830826,    0,    0
107762,19830827,    0,    0
107762,19830828,    0,    0
107762,19830829,    0,    0
107762,19830830,    0,    0
107762,19830831,    0,    0
107762,19830901,   12,    0
107762,19830902,   16,    0
107762,19830903,   37,    0
107762,19830904,    0,    0
107762,19830905,    0,    0
107762,19830906,    0,    0
107762,19830907,  137,    0
107762,19830908,   24,    0
107762,19830909,  113,    0
107762,19830910,    0,    0
107762,19830911,    0,    0
107762,19830912,   69,    0
107762,19830913,    0,    0
107762,19830914,  135,    0
107762,19830915,   21,    0
107762,19830916,    0,    0
107762,19830917,  105,    0
107762,19830918,    7,    0
107762,19830919,    3,    0
107762,19830920,   66,    0
107762,19830921,    1,    0
107762,19830922,  178,    0
107762,19830923,    0,    0
107762,19830924,    0,    0
107762,19830925,    3,    0
107762,19830926,    7,    0
107762,19830927,    5,    0
107762,19830928,    1,    0
107762,19830929,    2,    0
107762,19830930,  159,    0
107762,19831001,    0,    0
107762,19831002,  112,    0
107762,19831003,  182,    0
107762,19831004,    0,    0
107762,19831005,    0,    0
107762,19831006,   39,    0
107762,19831007,    0,    0
107762,19831008,    0,    0
107762,19831009,   33,    0
107762,19831010,   16,    0
107762,19831011,   34,    0
107762,19831012,   28,    0
107762,19831013,    9,    0
107762,19831014,  112,    0
107762,19831015,   40,    0
107762,19831016,    4,    0
107762,19831017,   23,    0
107762,19831018,   12,    0
107762,19831019,    1,    0
107762,19831020,  128,    0
107762,19831021,    0,    0
107762,19831022,    1,    0
107762,19831023,    8,    0
107762,19831024,    0,    0
107762,19831025,    0,    0
107762,19831026,    0,    0
107762,19831027,    0,    0
107762,19831028,    0,    0
107762,19831029,    8,    0
107762,19831030,    3,    0
107762,19831031,    0,    0
107762,19831101,    0,    0
107762,19831102,    9,    0
107762,19831103,    1,    0
107762,19831104,    0,    0
107762,19831105,    0,    0
107762,19831106,    5,    0
107762,19831107,    0,    0
107762,19831108,   13,    0
107762,19831109,   29,    0
107762,19831110,    0,    0
107762,19831111,    1,    0
107762,19831112,    1,    0
107762,19831113,    0,    0
107762,19831114,    0,    0
107762,19831115,    0,    0
107762,19831116,    0,    0
107762,19831117,    0,    0
107762,19831118,    0,    0
107762,19831119,    0,    0
107762,19831120,    0,    0
107762,19831121,    0,    0
107762,19831122,    0,    0
107762,19831123,   27,    0
107762,19831124,   31,    0
107762,19831125,   68,    0
107762,19831126,   82,    0
107762,19831127,    4,    0
107762,19831128,    2,    0
107762,19831129,    4,    0
107762,19831130,   49,    0
107762,19831201,    1,    0
107762,19831202,    0,    0
107762,19831203,    0,    0
107762,19831204,   14,    0
107762,19831205,    0,    0
107762,19831206,    0,    0
107762,19831207,    7,    0
107762,19831208,   86,    0
107762,19831209,    2,    0
107762,19831210,    0,    0
107762,19831211,   22,    0
107762,19831212,   35,    0
107762,19831213,  217,    0
107762,19831214,   36,    0
107762,19831215,    1,    0
107762,19831216,  147,    0
107762,19831217,   80,    0
107762,19831218,   88,    0
107762,19831219,   92,    0
107762,19831220,   70,    0
107762,19831221,   28,    0
107762,19831222,    8,    0
107762,19831223,  105,    0
107762,19831224,    1,    0
107762,19831225,    8,    0
107762,19831226,    1,    0
107762,19831227,    0,    0
107762,19831228,    2,    0
107762,19831229,    1,    0
107762,19831230,    0,    0
107762,19831231,    3,    0
107762,19840101,   28,    0
107762,19840102,   70,    0
107762,19840103,   25,    0
107762,19840104,   33,    0
107762,19840105,    2,    0
107762,19840106,   22,    0
107762,19840107,    2,    0
